Prenda / Sku Lote,Familia,Marca,Modelo,Descripción,Imagenes,Precio Venta,Precio Promoción,Tienda,Tel. Tienda
68024577.1,PROYECTORES (usado),LEDPROJECTOR,SM,LEDPROJECTOR SM EN CAJA CON CONTROL Y CABLE DE ALIMENTACION EN BUEN ESTADO,ver [1] fotos.,$ 700.00,$ 700.00,Coacalco Bosques del Valle,55-4160-5869
68024591.1,PROYECTORES (usado),SM,K5,PROYECTOR WIFI SM K5 COLOR NEGRO CON CONTROL REMOTO CABLE HDMI Y CORRIENTE PRACTICAMENTE NUEVO,ver [1] fotos.,"$ 1,100.00","$ 1,100.00",Coacalco Bosques del Valle,55-4160-5869
15061987.1,PROYECTORES (usado),OPTOMA,DAEXUSL,PROYECTOR OPTOMA DAEXUSL CON CABLE DE CORRIENTE CABLE PARA LA COMPUTADORA DETALLES DE USO NO AFECTA FUNCIONAMIENTO COLOR NEGRO,ver [1] fotos.,"$ 1,106.00","$ 1,106.00",Coacalco Power Center,55-4160-5707
15063868.1,PROYECTORES (usado),SONY,VPLDX142,PROYECTOR SONY VPLDX142 COLOR BLANCO CON CABLE CORRIENTE Y CABLE VGA EN ESTUCHE DE TRANSPORTE COLOR NEGRO,ver [1] fotos.,"$ 1,900.00","$ 1,900.00",Coacalco Power Center,55-4160-5707
75028329.1,PROYECTORES (usado),EPSON,H983A,PROYECTOR EPSON H983A BLANCO CON CONTROL CABLE CORRIENTE HDMI VGA  SI  CAJA DETALLES DE USO,ver [1] fotos.,"$ 4,514.00","$ 4,514.00",Coyoacán Plaza Cantil,55-4160-5768
75029034.1,PROYECTORES (usado),BENQ,MX620ST,"PROYECTOR BENQ MX620ST BLANCO CON NEGRO ENTRADAS HDMI, VGA, USB RESOLUCION 1600 X 1200 3000 LUMENES EN ESTUCHE CON CONTROL Y CABLES CORRIENTE HDMI SE PRUEBA NE SUCC DETALLES DE USO",ver [1] fotos.,"$ 3,645.00","$ 3,645.00",Coyoacán Plaza Cantil,55-4160-5768
75029047.1,PROYECTORES (usado),EPSON,H855A,PROYECTOR EPSON H855A BLANCO CAVBLE CORRIENTE HDMI ENTRADA VGA AUDIO Y VIDEO DOS HDMI LAN USB MONITOR OUT CON CONTROL DETALLES DE USO,ver [1] fotos.,"$ 4,342.00","$ 4,342.00",Coyoacán Plaza Cantil,55-4160-5768
75029608.1,PROYECTORES (usado),SANGKEE,X8,PROYECTOR SANGKEE X8 CON CABLE DE CARGA BASE CONTOL Y CAJA DETALLES DE USO,ver [1] fotos.,$ 780.00,$ 780.00,Coyoacán Plaza Cantil,55-4160-5768
75030742.1,PROYECTORES (usado),GENERICA,GENERICA,GENERICA GENERICA,ver [1] fotos.,$ 632.00,$ 632.00,Coyoacán Plaza Cantil,55-4160-5768
260014793.1,PROYECTORES (usado),OTRA MARCA,SM,"MINI PROYECTOR AKANE PJ2000 OTRA MARCA(AKANE) SM ,PARA HDMI,USB,AV,Y MICRO SD,CONTROL,CABLE CORRIENTE,MAX 100"".",ver [1] fotos.,$ 800.00,$ 800.00,Cuajimalpa,55-4160-5660
3044766.1,PROYECTORES (usado),VANKYO,LEISURE430W,VANKYO LEISURE430W VANKYO PROYECTOR PORTABLE FULL HD WIFI LEISURE D30T 720P CON ALTAVOZ INCORPORADO EN ESTUCHE CON CABLE DE CORRIENTE Y CONTROL,ver [1] fotos.,"$ 1,330.00","$ 1,330.00",Cuautepec,55-5985-0281
3047175.1,PROYECTORES (usado),EPSON,H694A,"PROYECTOR EPSON H694A COLOR BLANCO, SIN CONTROL CON CABLE DE CONEXIÓN, DETALLE DE USO",ver [1] fotos.,"$ 1,200.00","$ 1,200.00",Cuautepec,55-5985-0281
3047243.1,PROYECTORES (usado),EPSON,H319A,"PROYECTOR EPSON H319A ENTRADA AYV, HDMI, USB, COLOR NEGRO, SIN CAJA, DETALLES DE USO",ver [1] fotos.,$ 600.00,$ 600.00,Cuautepec,55-5985-0281
3047332.1,PROYECTORES (usado),PANASONIC,PTFW420,"PROYECTOR PANASONIC PTFW420 , SIN CAJA, SIN CONTROL, CON CABLE DE CORRIENTE, DETALLES DE USO",ver [1] fotos.,"$ 1,900.00","$ 1,900.00",Cuautepec,55-5985-0281
3047464.1,PROYECTORES (usado),LEDPROJECTOR,Z1,"MINI PROYECTOR DE CINE EN CASA LEDPROJECTOR Z1 EN CAJA, DETALLES DE USO",ver [1] fotos.,$ 371.00,$ 371.00,Cuautepec,55-5985-0281
3047501.1,PROYECTORES (usado),EPSON,H319A,"PROYECTOR DIGITAL EPSON H319A COLOR NEGRO, SIN CAJA, CON CONTROL, DETALLES DE USO",ver [1] fotos.,"$ 2,000.00","$ 2,000.00",Cuautepec,55-5985-0281
3047712.1,PROYECTORES (usado),EPSON,HOMECINEMA1060,EPSON HOMECINEMA1060 PROYECTOR EPSON HOME CINEMA 1060 1080P EN CAJA LIGEROS DETALLES DE USO CON CONTROL Y MANUALES,ver [1] fotos.,"$ 6,400.00","$ 6,400.00",Cuautepec,55-5985-0281
258022686.1,PROYECTORES (usado),SM,SM,SM SM PROYECTOR EN COLOR BLANCO SIN  CAJA CON CABLE CARGADOR PRUEBAS DE FUNCIONAMIENTO DETALLES POR USO,ver [1] fotos.,$ 732.00,$ 732.00,Cuautepec Barrio Alto,55-4160-4154
258026133.1,PROYECTORES (usado),MIRAGE,SM,OTRA MARCA(MIRAGE) SM PROYECTOR DE VIDEO PELICULA MUSICA GAME EN CAJA CON CONTROL LIGEROS DETALLES DE USO,ver [1] fotos.,$ 736.00,$ 736.00,Cuautepec Barrio Alto,55-4160-4154
258026835.1,PROYECTORES (usado),BENQ,MX560,"PROYECTOR EN CAJA CON CABLE DE CORRIENTE Y CONTROL BENQ MX560 MINIMOS GOLPES/RAYONES , FUNCIONANDO , EN COLOR BLANCO 0HRS LAMP",ver [1] fotos.,"$ 4,500.00","$ 4,500.00",Cuautepec Barrio Alto,55-4160-4154
258028266.2,PROYECTORES (usado),HY,300,PROJECTOR HY 300 PROJECTOR CON CONTROL Y CABLES DE ALIMENTACION SE REALIZAN PRUEBAS DE FUNCIONAMIENTO,ver [1] fotos.,"$ 1,017.00","$ 1,017.00",Cuautepec Barrio Alto,55-4160-4154
258028487.1,PROYECTORES (usado),BENQ,MX525,PRIYECTOR BENQ MX525 PROYECTOR CON LIGUEROS DETALLES DE USO SE REALIZAN PRUEBAS DE FUNCIONAMIENTO,ver [1] fotos.,"$ 4,300.00","$ 4,300.00",Cuautepec Barrio Alto,55-4160-4154
258029069.1,PROYECTORES (usado),OTRA MARCA,B2,"PROYECTO SRMAT EN CAJA CON CABLE VIDE/CORRIENTE CON CONTROL OTRA MARCA(CHOWA) B2 MINIMOS GOLPES/RAYONES , FUNCIONANDO , EN COLOR BLANCO.",ver [1] fotos,"$ 1,206.00","$ 1,206.00",Cuautepec Barrio Alto,55-4160-4154
71021162.1,PROYECTORES (usado),EPSON,H694A,EPSON H694A PROYECTOR EPSON COLOR BLANCO CON CONTROL CABLE HDMI Y CABLE DE CORRIENTE,ver [1] fotos.,"$ 2,100.00","$ 2,100.00",Cuautitlán Izcalli Portal Cuautitlán,55-4160-5667
89013906.1,PROYECTORES (usado),SHARPERIMAGE,ECPJ10,"PROYECTOR SHARPER, SHARPERIMAGE ECPJ10 , COLOR NEGRO, EN CAJA, CABLE, BUEN ESTADO.",ver [1] fotos.,$ 793.00,$ 793.00,Cuautla Morelos,55-4160-5836
30089825.1,PROYECTORES (usado),OTRA MARCA,MH6616MSD,OTRA MARCA(EMPEROR) MH6616MSD PROYECTOR DE LUCES COLOR NEGRA CONDICIONES DE USO,ver [1] fotos.,"$ 1,252.00","$ 1,252.00",Ecatepec Center Plazas,55-4160-5881
30093895.1,PROYECTORES (usado),EPSON,H552A,"EPSON H552A PROYECTO EPSON S18+ COLOR NEGRO , CONTROL , CABLE DE CORRIENTE , SUCIO , ARTICULO EN CONDICIONES DE USO",ver [1] fotos.,"$ 1,330.00","$ 1,330.00",Ecatepec Center Plazas,55-4160-5881
30094986.2,PROYECTORES (usado),EPSON,H363A,"EPSON H363A , PROYECTOR MULTIMEDIA ANCHO EPSON POWERLITE 1775 MODELO # H363AEN ESTUCHE, CONDICIONES DE USO",ver [1] fotos.,"$ 2,606.00","$ 2,606.00",Ecatepec Center Plazas,55-4160-5881
30095057.1,PROYECTORES (usado),OTRA MARCA,S3,"OTRA MARCA(DXYIITOO) S3 , PROYECTOR DXYIITOO NATIVE 1080P, CONDICIONES DE USO",ver [1] fotos,"$ 1,054.00","$ 1,054.00",Ecatepec Center Plazas,55-4160-5881
30095190.3,PROYECTORES (usado),OTRA MARCA,X1,"OTRA MARCA(PROYECTOR) X1 ,GENÉRICO X1 PROYECTOR PROFESIONAL, EN CAJA Y ESTUCHE",ver [1] fotos.,"$ 1,349.00","$ 1,349.00",Ecatepec Center Plazas,55-4160-5881
65028116.1,PROYECTORES (usado),EVL,RD850,PROYECTOR EVL RD850,ver [1] fotos.,$ 844.00,$ 844.00,Ecatepec Chiconautla,55-4160-5662
76024632.1,PROYECTORES (usado),EVL,RD850,PROYECTOR EVL RD850 COLRO BLANCO EN CAJA CONTROL CABLE HDMI DETALLES DE USO,ver [1] fotos.,$ 850.00,$ 850.00,Ecatepec Gobernadora,55-4160-5837
76025641.1,PROYECTORES (usado),UNIC,UC68,PROYECTOR UNIC UC68 CONTROL CAJA COLOR NEGRO EN CAJA DETALLES DE USO,ver [1] fotos.,"$ 1,200.00","$ 1,200.00",Ecatepec Gobernadora,55-4160-5837
76026059.1,PROYECTORES (usado),EVL,PJ201,"EVL PJ201 PROYECTOR EVL 3000 LÚMENES 33"" A 200"" PJ201 CON CONTROL",ver [1] fotos.,"$ 1,200.00","$ 1,200.00",Ecatepec Gobernadora,55-4160-5837
76027599.1,PROYECTORES (usado),EVL,RD855,PROYECTOR EVL RD855 PROYECTOR EN CAJA CABLE CONTROL SE REALIZA PRUEBA DE FUNCIONAMIENTO.,ver [1] fotos.,"$ 1,600.00","$ 1,600.00",Ecatepec Gobernadora,55-4160-5837
76027632.1,PROYECTORES (usado),MAGCUBIC,HY300,"PROYECTOR MAGCUBIC HY300 MINI PROYECTOR PORTÁTIL AUTO, PROYECTOR INTELIGENTE EN CAJA CON CABLE Y CONTROL SE REALIZA PRUEBA.",ver [1] fotos.,$ 798.00,$ 798.00,Ecatepec Gobernadora,55-4160-5837
217012736.1,PROYECTORES (usado),LOGITECH,SM,"LOGITECH SM CAMARA WEB PARA CONFERENCIA, LOGITECH, CON CONTROL, CABLE V8 A USB, CLAVIJA DE CARGA, EN CAJA, EN EXELENTES CONDICIONES, SE HACEN PRUEBAS DE FUNCIONAMIENTO.",ver [1] fotos.,"$ 1,500.00","$ 1,500.00",Ecatepec Muzquiz,55-4160-5766
217016098.1,PROYECTORES (usado),EVL,GP9,EVL GP9 PROYECTOR COLOR BLNACO CON CAJA SE REALIZA PRUEBAS DE FUNCIOMANIENTO,ver [1] fotos.,"$ 1,900.00","$ 1,900.00",Ecatepec Muzquiz,55-4160-5766
256019012.1,PROYECTORES (usado),STEREN,PRO400,"STEREN PRO400 STEREN PRO-400 PROYECTOR MULTIMEDIA FULL HD DE 9 000 LÚMENES 2 ENTRADAS HDMI, 1 ENTRADA AV 3,5 MM, 1 ENTRADA USB,1 ENTRADA MICROSD CON CONTROL",ver [1] fotos,"$ 2,101.00","$ 2,101.00",Ecatepec San Agustín,55-4160-4156
256019190.1,PROYECTORES (usado),EPSON,H722A,EPSON H722A PROYECTOR BLANCO CABLE HDMI CORRIENTE,ver [1] fotos.,"$ 2,706.00","$ 2,706.00",Ecatepec San Agustín,55-4160-4156
256019193.1,PROYECTORES (usado),SM,TFTLCD,SM TFTLCD MINI PROYECTOR TFT LCD 1080P COMPATIBLE CON AV VGA HD USB,ver [1] fotos.,$ 333.00,$ 333.00,Ecatepec San Agustín,55-4160-4156
215012318.1,PROYECTORES (usado),EPSON,EMPS5,EPSON EMPS5 PROYECTOR COLOR NEGRO CONEXION USB CON CABLE CORRIENTE EN BUEN ESTADO SE DEVALUA POR CONTROL,ver [1] fotos.,"$ 1,000.00","$ 1,000.00",Ecatepec Santa Clara,55-5980-4918
215014509.1,PROYECTORES (usado),SPECTRA,YG420,"SPECTRA YG420 REEMPEÑO PROYECTRO SPECTRA 4K, 300 PULGADAS, PIEDRA CLAVE VERTICAL AUTOMÁTICA, ZOOMABLE, ALTAVOCES DE 20 W, WIFI, BLUETOOTH 5.1, COMPATIBLE CON TV STICK, IOS,",ver [1] fotos.,"$ 1,417.00","$ 1,417.00",Ecatepec Santa Clara,55-5980-4918
215015646.1,PROYECTORES (usado),SM,SM,SM SM MINI PROYECTOR CABLE DE CORRIENTE Y CONTROL EN BUEN ESTADO SE CHECA FUNCIOONAMIENT,ver [1] fotos.,$ 739.00,$ 739.00,Ecatepec Santa Clara,55-5980-4918
61036845.2,PROYECTORES (usado),INFOCUS,IN2102,PROYECTO INFOCUS IN2102 COLOR GRIS CON CABLE Y CONTROL,ver [1] fotos.,"$ 1,489.00","$ 1,489.00",Ecatepec Santa Clara,55-5980-4918
61038395.5,PROYECTORES (usado),EPSON,H839A,"PROYECTOR EPSON H839A COLOR BLANCO, CONTROL, CABLE DE CORRIENTE, DETALLE DE USO",ver [1] fotos.,"$ 2,700.00","$ 2,700.00",Ecatepec Santa Clara,55-5980-4918
61039460.1,PROYECTORES (usado),EVL,RD802,PROYECTOR EVL RD802 COLOR NEGRO CON CARGADOR CONTROL EN CAJA,ver [1] fotos.,$ 526.00,$ 526.00,Ecatepec Santa Clara,55-5980-4918
8131963.1,PROYECTORES (usado),EPSON,H285A,"PROYECTOR FULL HD , IMAGEN FULL HD DE HASTA 100” PULGADAS, ENTRADAS HDMI, AV, USB Y ULTRA POTENTE EPSON H285A / RAY MALT POR DETALLES DE USO",ver [1] fotos.,$ 701.00,$ 701.00,Galerías Chalco,55-4160-5686
8132270.1,PROYECTORES (usado),EVL,RD803,PROYECTOR EVL COLOR BLANCO EN CAJA CON CONTROL/  CABLES ORIGINALES / / RAY MALT POR DETALLES D EUSOI / EVL RD803,ver [1] fotos.,$ 900.00,$ 900.00,Galerías Chalco,55-4160-5686
72026691.1,PROYECTORES (usado),VANKYO,VANKLEISURE470,"VANKYO VANKLEISURE470 PROYECTOR VANKUO CON ENTRADA HDMI, USB, AV, CON CAJA, ESTUCHE, CABLE HDMI Y CORRIENTE, ARTICULO EN CONDICIONES DE USO",ver [1] fotos.,"$ 1,398.00","$ 1,398.00",Gran Patio Valle de Chalco,55-4160-5744
286006994.2,PROYECTORES (usado),OTRA MARCA,LED,OTRA MARCA(TECHNOVA) LED MINI PROYECTOR COLOR NEGRO ENTRADA USB HDMI MICRO SD AV Y AUDIFONOS EN CAJA ARTICULO USADO,ver [1] fotos.,$ 500.00,$ 500.00,Héroes Chalco,55-8880-1489
286007064.1,PROYECTORES (usado),STEREN,PRO500,"PROYECTOR STEREN PRO500 14,000 LUMENES  CON CONTROL EN CAJA DETALLES DE USO MINIMOS",ver [1] fotos.,"$ 1,931.00","$ 1,931.00",Héroes Chalco,55-8880-1489
1129097.1,PROYECTORES (usado),BLUSENS,PJ52,PROYECTOR BLUSENS PJ52 // PROYECTOR NEGRO // CON CABLE DE ENERGIA // SIN CAJA // DETALLES DE USO RAY MAL,ver [1] fotos.,$ 625.00,$ 625.00,Héroes Ixtapaluca,55-4160-5674
1132242.1,PROYECTORES (usado),OTRA MARCA,P4,OTRA MARCA(IRULU) P4 PROYECTOR IRULU COLOR NEGRO CON DMI//CABLE CORRIENTE//SIN CAJA//DETALLES DE USO RAY/MALT,ver [1] fotos.,"$ 1,058.00","$ 1,058.00",Héroes Ixtapaluca,55-4160-5674
1132952.1,PROYECTORES (usado),OTRA MARCA,PROYECTORLED,"OTRA MARCA(TECHNOVA) PROYECTORLED EN CAJA, BUENAS CONDICIONES, CABLE DE CORRIENTE, CONTROL, CABLE DE VIDEO, RAY MALT",ver [1] fotos.,$ 543.00,$ 543.00,Héroes Ixtapaluca,55-4160-5674
1133046.1,PROYECTORES (usado),SM,SM,"SM SM PROYECTOR DE ESTRELLAS, ASTRONAUTA, CONTROL, CAJA, Y CABLE DE CARGA, BUENAS CONDICIONES",ver [1] fotos.,$ 274.00,$ 274.00,Héroes Ixtapaluca,55-4160-5674
1133598.1,PROYECTORES (usado),MAGCUBIC,220JP6836,"OTRA MARCA(MAGCUBIC) 220JP6836 BUENAS CONDICIONES, EN CAJA, CONTROL, CABLE DE CORRIENTE, COLOR NEGRO, RAY MALT",ver [1] fotos.,"$ 1,234.00","$ 1,234.00",Héroes Ixtapaluca,55-4160-5674
288003170.1,PROYECTORES (usado),SM,T2RMAX,"PROYECTOR SM T2RMAX MARCA WANBO, COLOR BLANCO CON BLUETHOO,USB, CONEXION A WIFI, CON CONTROL REMOTO COLOR BLANCO, ARTICULO EN BUEN ESTADO",ver [1] fotos.,$ 600.00,$ 600.00,Héroes Tizayuca,55-8880-1490
10084039.1,PROYECTORES (usado),BENQ,MS550,"BENQ MS550 PROYECTOR DE COLOR BLANCO CON CABLE DE ALIMENTACION,CABLE HDMI,CONTROL  Y ESTUCHE,SIN ADAPTADOR DE ENERGIA Y DETALLES DE USO",ver [1] fotos.,"$ 6,111.00","$ 6,111.00",Hidalgo Patio Tepeji,55-4162-3306
16141672.1,PROYECTORES (usado),PEERLESS,TVPRO10,MONTAJE PARA PROYECTOR OTRA MARCA(PEERLESS) TVPRO10 CON TODAS LAS PIEZAS EN CAJA EN BUENA CONDICION,ver [1] fotos.,$ 399.00,$ 399.00,Hidalgo Patio Tepeji,55-4162-3306
55040018.1,PROYECTORES (usado),SM,SM,"PROYECTOR COLOR BLANCO SM SM CON CONTROL, CON CABLE DE CORRIENTE, ARTICULO DE USO",ver [1] fotos.,$ 772.00,$ 772.00,Hidalgo Tizayuca,55-5980-4920
55040132.1,PROYECTORES (usado),OPTOMA,PT110,"PROYECTOR OPTOMA PT110 CABLE HDMI, CABLE DE ENERGIA, DETALLES DE USO",ver [1] fotos.,$ 638.00,$ 638.00,Hidalgo Tizayuca,55-5980-4920
29098917.1,PROYECTORES (usado),APOLLO,P6406,TRIPIE APOLLO P6406 PANTALLA PARA PROYECCIÓN CON TRIPIE,ver [1] fotos.,"$ 2,106.00","$ 2,106.00",Huehuetoca Paseo de la Mora,55-4160-5835
29098917.2,PROYECTORES (usado),VIEWSONIC,PJ400,PROYECTOR VIEWSONIC PJ400 COLOR NEGRO CON MALETIN Y CABLE CORRIENTRE Y ADAPTADOR PARA COMPUTADORA,ver [1] fotos.,$ 696.00,$ 696.00,Huehuetoca Paseo de la Mora,55-4160-5835
1134993.1,PROYECTORES (usado),BENQ,MP612,BENQ MP612 PROYETOR BENQ // CON CABLES // DETALLE DE USO,ver [1] fotos.,$ 884.00,$ 884.00,Ixtapaluca Cortijo,55-4160-5695
13153570.1,PROYECTORES (usado),OTRA MARCA,M8F,OTRA MARCA(AUKING) M8F // MINI PROYECTOR EN CAJA// CON CABLE HDMI// CON CABLE COPRRIENTE// USADO RAY/MAL,ver [1] fotos.,"$ 1,474.00","$ 1,474.00",Ixtapaluca Patio Ayotla,55-4160-5701
13153936.1,PROYECTORES (usado),NEC,NPV260X,PROYECTOR NEC NPV260X // PROYECTOR// CON CABLE VGA// CABLE CORRIENTE// Y CONTROL// RAY/MAL,ver [1] fotos.,"$ 2,159.00","$ 2,159.00",Ixtapaluca Patio Ayotla,55-4160-5701
13154730.1,PROYECTORES (usado),STEREN,PRO500,STEREN PRO500 // PROYECTOR STEREN // PRO 500,ver [1] fotos.,"$ 2,162.00","$ 2,162.00",Ixtapaluca Patio Ayotla,55-4160-5701
13154831.1,PROYECTORES (usado),OTRA MARCA,T6R,OTRA MARCA(WAMBO) T6R /WANBO T6R MAX PROYECTOR 1080P 4K UHD CON NETFLIX 650ANSI 10000LMDE SONIDO DOLBY CON SISTEMA ANDROID 90 DUAL WIFI 24G 5G BT 50 AUTO FOCUSASSISTANT GOOGLE// EN CAJA// CON CABLE CORRIENTE Y CONTROL// USADO RAY/MAL,ver [1] fotos,"$ 3,935.00","$ 3,935.00",Ixtapaluca Patio Ayotla,55-4160-5701
13155044.1,PROYECTORES (usado),EVL,RD850,"EVL RD850 PROYECTOR EVL 2000 LÚMENES 50""-120"" RD-850 EN CAJA // DETALLES DE USI // RAY MALT",ver [1] fotos,"$ 1,356.00","$ 1,356.00",Ixtapaluca Patio Ayotla,55-4160-5701
13155274.1,PROYECTORES (usado),MAGCUBIC,HY320MINI,OTRA MARCA(MAGCUBIC) HY320MINI // MINI PROYECTOR // EN ESTUCHE // CONTROL,ver [1] fotos.,$ 875.00,$ 875.00,Ixtapaluca Patio Ayotla,55-4160-5701
13155566.1,PROYECTORES (usado),STEREN,PRO500,"STEREN PRO500 PROYECTOR STEREN PRO-500 LED, 450 LÚMENES ANSI, 1080P 4EN CAJA // DETALLE SDE USO // RAY MALT",ver [1] fotos.,"$ 1,839.00","$ 1,839.00",Ixtapaluca Patio Ayotla,55-4160-5701
13156002.1,PROYECTORES (usado),STEREN,650ANSI,PROYECTOR STEREN 650ANSI //PROYECTOR STEREN 650 LUMEN//CONTORL//CABLE CORRIENTE//CAJA//DETALLES DE USO RAYMAL,ver [1] fotos.,"$ 3,600.00","$ 3,600.00",Ixtapaluca Patio Ayotla,55-4160-5701
9131305.3,PROYECTORES (usado),BETTERWARE,21763,BETTERWARE 21763 //PROYECTOR NAVIDAD BETTERWARE// EN CAJA,ver [1] fotos.,$ 227.00,$ 227.00,Ixtapaluca Plaza San Buenaventura,55-4160-5689
9131609.1,PROYECTORES (usado),STEREN,PRO240,"STEREN PRO240 //PROYECTOR PORTÁTIL STEREN PRO-240, COLOR BLANCO//EN CAJA//CABLE DE CORRIENTE//CONTROL REMOTO//DETALLES DE USO//RAY MALT",ver [1] fotos.,$ 610.00,$ 610.00,Ixtapaluca Plaza San Buenaventura,55-4160-5689
9133625.1,PROYECTORES (usado),SM,EP21728,SM EP21728 // PROYECTOR MOD EP21728 / SER-WPL02123 / CNTRL / CBLE HDMI / CBLE VGA / RAY MALT,ver [1] fotos.,$ 776.00,$ 776.00,Ixtapaluca Plaza San Buenaventura,55-4160-5689
205025331.1,PROYECTORES (usado),VIEWSONIC,PJD7820HD,PROYECTOR VIEWSONIC PJD7820HD COLOR NEGRO CON CONTROL DETALLES DE USO,ver [1] fotos.,"$ 3,300.00","$ 3,300.00",Iztapalapa Desarrollo urbano,55-4160-4153
205025454.1,PROYECTORES (usado),VANKYO,LEISURE530W,PROYECTOR VANKYO LEISURE530W COLOR BLANCO DETALLES DE USO CON CONTROL,ver [1] fotos.,"$ 2,600.00","$ 2,600.00",Iztapalapa Desarrollo urbano,55-4160-4153
