Prenda / Sku Lote,Familia,Marca,Modelo,Descripción,Imagenes,Precio Venta,Precio Promoción,Tienda,Tel. Tienda
57034835.1,LAPTOP Y MINI LAPTOP (usado),HP,ELITEBOOK840G7-RAM:16GB-DD:250GB,HP ELITEBOOK840G7-RAM:16GB-DD:250GB HP ELITEBOOK 840 G7 PROCESADOR INTEL CORE I7-10610U 16GB RAM 250GB SSD COLOR PLATA CON CARGADOR CON LÑIG-DES-USO RAY SUC MAL,ver [1] fotos.,"$ 7,211.00","$ 7,211.00",Chimalhuacán Las Torres,55-4160-5615
57036447.1,LAPTOP Y MINI LAPTOP (usado),ASUS,S532E-RAM:12GB-DD:500GB,LAPTOP ASUS S532E-RAM:12GB-DD:500GB CORE I7 11TH GEN NVIDIA MX350 CON CARGADOR  BUEN FUNCIONAMIENTO TOUCHPAD CON PANTALLA,ver [1] fotos.,"$ 7,251.00","$ 7,251.00",Chimalhuacán Las Torres,55-4160-5615
66015745.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,X12DETACHABLE-RAM:16GB-DD:250GB,"LENOVO X12DETACHABLE-RAM:16GB-DD:250GB ****LENOVOTHINKPAD X12 1 GENERACION, DESMONTABLE, 16GB, 256GB, CORE I7 11TH GEN, CARGADOR, FUNCIONAL",ver [1] fotos.,"$ 15,559.00","$ 15,559.00",Coacalco Bosques del Valle,55-4160-5869
68023727.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,I5IMH05H-RAM:8GB-DD:1TB,LAPTOP LENOVO I5IMH05H-RAM:8GB-DD:1TB LAPTOP LENOVO LEGION  128GB SSD Y 1TB SDD 8RAM  COLOR NEGRO SIN CAJA CON CARGADOR,ver [1] fotos.,"$ 7,302.00","$ 7,302.00",Coacalco Bosques del Valle,55-4160-5869
68024762.1,LAPTOP Y MINI LAPTOP (usado),DELL,P65F-RAM:8GB-DD:1TB,LAPTOP GAMER DELL P65F-RAM:8GB-DD:1TB PROCESADOR CORE I7 1TB ALMACENAMIENTO COLOR NEGRO CON CARGADOR,ver [1] fotos.,"$ 4,461.00","$ 4,461.00",Coacalco Bosques del Valle,55-4160-5869
32106713.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,THINKPADP1GEN3-RAM:16GB-DD:500GB,LENOVO THINKPADP1GEN3-RAM:16GB-DD:500GB LAP TOP PCC CORE I7 10TH GEN 2.71GHZ WINDOWS 11 PRO CON CARGADOR ORIGINAL EN BUEN ESTADO COLOR NEGRO FUNCIONANDO,ver [1] fotos.,"$ 12,000.00","$ 12,000.00",Coyoacán Plaza Cantil,55-4160-5768
73022127.1,LAPTOP Y MINI LAPTOP (usado),DELL,LATITUDE7440-RAM:16GB-DD:500GB,"DELL LATITUDE7440-RAM:16GB-DD:500GB LAPTOP DELL LATITUDE 7440 14"" FULL HD, INTEL CORE I7-13TH 3.90GHZ, 16GB, 512GB SSD, WINDOWS 11 PRO",ver [1] fotos.,"$ 12,500.00","$ 12,500.00",Coyoacán Plaza Cantil,55-4160-5768
75027605.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,THINKPADE14GEN2-RAM:16GB-DD:1TB,LAPTOP LENOVO THINKPADE14GEN2-RAM:16GB-DD:1TB CORE I7 NEGRA CON CARGADOR 11TH GEN 1TB SSD SIN CAJA DETALLES DE USO,ver [1] fotos.,"$ 4,530.00","$ 4,530.00",Coyoacán Plaza Cantil,55-4160-5768
75027816.1,LAPTOP Y MINI LAPTOP (usado),MICROSOFT,1943-RAM:4GB-DD:64GB,MICROSOFT 1943-RAM:4GB-DD:64GB LAP TOP MICROSOFT SURFACE SSD64GB/4GB RAM PROCESADOR INTEL CORE I5 CARGADOR ORIGINAL EN PLASTICO ESMALTE GRIS EN CAJA ORIGINAL CLAVE 200502 DETALLES DE USO,ver [1] fotos.,"$ 3,670.00","$ 3,670.00",Coyoacán Plaza Cantil,55-4160-5768
75027840.1,LAPTOP Y MINI LAPTOP (usado),DELL,LATITUDE7290-RAM:8GB-DD:250GB,LAPTOP DELL LATITUDE7290-RAM:8GB-DD:250GB CORE I7 7600U SIN CAJA 7TYH GEN CARGADOR ORIGINAL DETALLES DE USO,ver [1] fotos.,"$ 2,818.00","$ 2,818.00",Coyoacán Plaza Cantil,55-4160-5768
75028950.1,LAPTOP Y MINI LAPTOP (usado),HP,15EN0013DX-RAM:16GB-DD:500GB,LAPTO HP OMEN GAMEN HP 15EN0013DX-RAM:16GB-DD:500GB AMD RYZEN 7 16 RAM 500SSD TECLADO RETROULUMINADO Y CARGADOR ORIGINAL,ver [1] fotos.,"$ 8,422.00","$ 8,422.00",Coyoacán Plaza Cantil,55-4160-5768
75029054.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,81LK-RAM:8GB-DD:1TB,LAPTOP GAMER LENOVO 81LK-RAM:8GB-DD:1TB NGRA SIN CAJA CORE I7 9750H 9TH GEN 128GB SSD 1TB HDD EN DISCO HIBRIDO 8RAM DISCO NVIDA GEFORCE GTX 1050 CARGADOR ORIGINAL DETALLES DE USO,ver [1] fotos.,"$ 9,640.00","$ 9,640.00",Coyoacán Plaza Cantil,55-4160-5768
75029421.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,THINKPADT14GEN4-RAM:16GB-DD:500GB,LAP TOP LENOVO THINKPADT14GEN4-RAM:16GB-DD:500GB PROCESADOR CORE I513TH 16RAM 500SSD,ver [1] fotos.,"$ 10,884.00","$ 10,884.00",Coyoacán Plaza Cantil,55-4160-5768
8134481.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,IDEAPAD115ALC7-RAM:16GB-DD:500GB,LENOVO IDEAPAD115ALC7-RAM:16GB-DD:500GB LENOVO IDEAPAD 1 512GB SSD/ 16GB RAM RYZEN 7 CON CARGADOR EN BUENAS CONDICIONES,ver [1] fotos.,"$ 6,487.00","$ 6,487.00",Galerías Chalco,55-4160-5686
75030620.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,IDEAPADSLIM315IRU8-RAM:16GB-DD:1TB,LENOVO IDEAPADSLIM315IRU8-RAM:16GB-DD:1TB LAPTOP LENOVO IDEAPAD SLIM 3 16GB 1TB CORE I7 13VA GEN INTEL GRAPHIS CARGADOR DETALLES DE USO,ver [1] fotos.,"$ 8,556.00","$ 8,556.00",Coyoacán Plaza Cantil,55-4160-5768
260014220.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,T14GEN1-RAM:16GB-DD:500GB,LAPTOP THINKPAD T14 AMD RYZEN 5 PRO 4650U 16GB RAM + 500GB DDS CARGADOR ORIGINAL DETALLES LIGEROS DE USO LENOVO T14GEN1-RAM:16GB-DD:500GB,ver [1] fotos.,"$ 6,000.00","$ 6,000.00",Cuajimalpa,55-4160-5660
3047294.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,V14ARE-RAM:8GB-DD:500GB,LENOVO V14ARE-RAM:8GB-DD:500GB LAPTOP LENOVO V14ARE 500GB SSD 8GB RAM RYZEN 7 4700U COLOR GRIS CON CARGADOR EN CAJA LIGEROS DETALLES DE USO,ver [1] fotos.,"$ 7,700.00","$ 7,700.00",Cuautepec,55-5985-0281
3048101.1,LAPTOP Y MINI LAPTOP (usado),ASUS,S532F-RAM:12GB-DD:500GB,"ASUS S532F-RAM:12GB-DD:500GB LAPTOP VIVOBOOK 12GB RAM 500GB SSD, INTEL CORE I7, COLOR PLATA, CON CARGADOR, SIN CAJA, DETALLES DE USO",ver [1] fotos.,"$ 5,847.00","$ 5,847.00",Cuautepec,55-5985-0281
258028379.1,LAPTOP Y MINI LAPTOP (usado),DELL,LATITUDE7490-RAM:16GB-DD:500GB,"LAPTOP SIN CAJA CON CARGADOR CORE I7 8TH GEN DELL LATITUDE7490-RAM:16GB-DD:500GB MINIMOS GOLPES/RAYONES , FUNCIONANDO , EN CLOR NEGRO.",ver [1] fotos.,"$ 4,800.00","$ 4,800.00",Cuautepec Barrio Alto,55-4160-4154
274011002.2,LAPTOP Y MINI LAPTOP (usado),APPLE,A2337-RAM:8GB-DD:250GB,LAPTOP APPLE A2337-RAM:8GB-DD:250GB //MACBOOK AIR COLOR GRIS CON CARGADOR //DETALLES DE USO,ver [1] fotos.,"$ 6,135.00","$ 6,135.00",Tláhuac Zapotitlán,55-4160-5624
30093287.1,LAPTOP Y MINI LAPTOP (usado),DELL,INSPIRON15-RAM:16GB-DD:500GB,DELL INSPIRON15-RAM:16GB-DD:500GB LAPTOP DELL INSPIRON 15 3000 500SSD/16RAM  INTEL CORE I7 8GEN WINDOWS 11 COLOR NEGRO CON CARGADOR ORIGINAL CONDICIONES DE USO,ver [1] fotos.,"$ 3,600.00","$ 3,600.00",Ecatepec Center Plazas,55-4160-5881
205024164.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,THINKBOOK14G4IAP-RAM:16GB-DD:500GB,LAPTOP LENOVO THINKBOOK14G4IAP-RAM:16GB-DD:500GB //// LAPTOP LENOVO THINBOOK COLOR GRIS CORE I716RAM / 500GB ///CON CARAGADOR ///VERIFICADO EN SUCURSAL,ver [1] fotos.,"$ 7,654.00","$ 7,654.00",Iztapalapa Desarrollo urbano,55-4160-4153
30094610.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,THINKPADL15-RAM:16GB-DD:500GB,"LENOVO THINKPADL15-RAM:16GB-DD:500GB , LAPTOP LENOVO THINKPAD L15 GEN 4: INTEL CORE I7 1355U, RAM 16GB DDR4, SSD 512GB, PANTALLA 15.6"", EN CAJA, CARGADOR,",ver [1] fotos.,"$ 14,400.00","$ 14,400.00",Ecatepec Center Plazas,55-4160-5881
73022133.1,LAPTOP Y MINI LAPTOP (usado),DELL,PRECISION3561-RAM:16GB-DD:500GB,DELL PRECISION3561-RAM:16GB-DD:500GB INTEL CORE I7-11800H 2.30GHZ 16GB 512GB SSD NVIDIA T600 WINDOWS 10,ver [1] fotos.,"$ 12,600.00","$ 12,600.00",Ecatepec Center Plazas,55-4160-5881
274010801.1,LAPTOP Y MINI LAPTOP (usado),APPLE,A1465-RAM:4GB-DD:128GB,MACBOOK AIR APPLE A1465-RAM:4GB-DD:128GB //COLOR PLATA CON CARGADOR//DETALLES DE USO,ver [1] fotos.,"$ 1,693.00","$ 1,693.00",Tláhuac Zapotitlán,55-4160-5624
60043800.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,IDEAPADS34015IIL-RAM:8GB-DD:1TB,"LAPTOP LENOVO IDEAPADS34015IIL-RAM:8GB-DD:1TB ,INTEL I5,CORE I7,SERIE MP1T1CAM,COLOR PLATA,ELIMINADOR CARGADOR,EN CAJA MISMA MARCA.",ver [1] fotos.,"$ 5,697.00","$ 5,697.00",Ecatepec Jardines de Morelos,55-5980-4930
61039313.1,LAPTOP Y MINI LAPTOP (usado),DELL,INSPIRION153525-RAM:16GB-DD:500GB,DELL INSPIRION153525-RAM:16GB-DD:500GB LAPTOP GRIS 500GB/16RAM RYZEN 7 5700 WINDOWS 11 CON CAJA Y CARGADOR DETALLES MINIMOS,ver [1] fotos,"$ 5,939.00","$ 5,939.00",Ecatepec Santa Clara,55-5980-4918
8132211.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,THINKPADX1CARBON4THGEN-RAM:8GB-DD:500GB,LENOVO THINKPADX1CARBON4THGEN-RAM:8GB-DD:500GB ////CARCASA COLOR NEGRO/CARGADOR COLOR NEGRO/8RAM/500GB/I5-6 GEN/180º/LECTOR DE HUELLA/WIN 7/DETALLES D EUSO-_-,ver [1] fotos.,"$ 3,599.00","$ 3,599.00",Galerías Chalco,55-4160-5686
286006657.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,V33014IKB-RAM:8GB-DD:250GB,LENOVO V33014IKB-RAM:8GB-DD:250GB LAPTOP COLOR NEGRO CON CARGADOR ORIGINAL ARTICULO USADO 8GB RAM 256GB SDD CORE I7 8VA GEN ARTICULO USADO,ver [1] fotos.,"$ 4,703.00","$ 4,703.00",Héroes Chalco,55-8880-1489
1132141.1,LAPTOP Y MINI LAPTOP (usado),RAZER,RZ090357-RAM:16GB-DD:250GB,OTRA MARCA(RAZER) RZ090357-RAM:16GB-DD:250GB LAPTOP RAZER COLOR PLATA EN CAJA CON CARGADOR ORIGINAL//INTEL EVO CORE I7 11VA//250GB DISCO SOLIDO//16GB RAM,ver [1] fotos.,"$ 21,446.00","$ 21,446.00",Héroes Ixtapaluca,55-4160-5674
1132605.1,LAPTOP Y MINI LAPTOP (usado),APPLE,A1278-RAM:4GB-DD:500GB,APPLE A1278-RAM:4GB-DD:500GB //MACBOOK PRO //COLOR GRIS COJN CARGADOR ORIGINAL//4GB RAM//500GB//SIN CAJA//DETALLES DE USO RAY/MALT,ver [1] fotos.,"$ 2,800.00","$ 2,800.00",Héroes Ixtapaluca,55-4160-5674
65025634.1,LAPTOP Y MINI LAPTOP (usado),LENOVO,THINKPADX1CARBON-RAM:16GB-DD:250GB,"LAPTOP LENOVO COREI 5 LENOVO THINKPADX1CARBON-RAM:16GB-DD:250GB (16GB RAM) (250GB)N COLOR NEGRO, CARGADOR ORIGINAL, SIN CUENTA DE RIESGO",ver [1] fotos.,"$ 8,100.00","$ 8,100.00",Héroes Tizayuca,55-8880-1490
20094379.1,LAPTOP Y MINI LAPTOP (usado),MICROSOFT,1958-RAM:8GB-DD:250GB,"MICROSOFT 1958-RAM:8GB-DD:250GB MICROSOFT ADM RYZEN 5 SURFACE 8GB EN RAM WINDOW 11 TOUCH CON CARGADOR, EN BUENAS CONDICIONES. SIN CUENTAS",ver [1] fotos.,"$ 7,000.00","$ 7,000.00",Tecámac Macroplaza,55-4160-5726
