Prenda / Sku Lote,Familia,Marca,Modelo,Descripción,Imagenes,Precio Venta,Precio Promoción,Tienda,Tel. Tienda
MG2090,TABLETAS (nuevo),AMAZON,B09B2SBHQK,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - CHARCOAL,---,"$ 1,499.00","$ 1,499.00",Atizapán Plaza Cristal,55-4160-5890
MG2090T,TABLETAS (nuevo),AMAZON,B09B2SBHQK,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - CHARCOAL,---,"$ 1,499.00","$ 1,499.00",Atizapán Plaza Cristal,55-4160-5890
MG2091,TABLETAS (nuevo),AMAZON,B09B2SRGXH,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - CLOUD BLUE,---,"$ 1,499.00","$ 1,499.00",Atizapán Plaza Cristal,55-4160-5890
MG2092,TABLETAS (nuevo),AMAZON,B09B2QTGFY,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - GLACIER WHITE,---,"$ 1,499.00","$ 1,499.00",Atizapán Plaza Cristal,55-4160-5890
41064491.1,TABLETAS (usado),CHUWI,HIPADX-MEM:128GB,CHUWI HIPADX-MEM:128GB TABLET CHUWI COLOR GRIS 6 RAM 128 ROM EN CAJA CARGADOR EN BUEN ESTADO SIN CUENTAS NI PATRON,ver [1] fotos.,"$ 2,400.00","$ 2,400.00",Azcapotzalco,55-4160-5775
41064607.1,TABLETAS (usado),REDMI,24075RP89G-MEM:128GB,REDMI 24075RP89G-MEM:128GB TABLET REDMI PAD SE 8.7 GRIS 4 RAM 128 ROM CAJA Y CARGADOR DETALLES POR USO,ver [1] fotos.,"$ 1,488.00","$ 1,488.00",Azcapotzalco,55-4160-5775
41065097.1,TABLETAS (usado),ACER,ICONIAB1-MEM:4GB,ACER ICONIAB1-MEM:4GB TABLET ACER 4GB CON CARGADOR SIN MEM DESGASTE NORMAL,ver [1] fotos.,$ 547.00,$ 547.00,Azcapotzalco,55-4160-5775
41065932.1,TABLETAS (usado),LENOVO,TBJ706F-MEM:6GB,LENOVO TBJ706F-MEM:6GB TABLETA LENOVO TAB 11 PRO DE 6GB DE RAM Y 128 ALMACENAMIENTO,ver [1] fotos.,"$ 5,732.00","$ 5,732.00",Azcapotzalco,55-4160-5775
41066501.1,TABLETAS (usado),APPLE,A2270-MEM:8GB,APPLE A2270-MEM:8GB IPAD 8TH GEN COLOR GRIS DE 8GB Y 128 ALMACENAMIENTO,ver [1] fotos.,"$ 3,337.00","$ 3,337.00",Azcapotzalco,55-4160-5775
41066507.1,TABLETAS (usado),APPLE,A2902-MEM:128GB,APPLE A2902-MEM:128GB IPAD AIR 11 DE 128GB  COLOR LILA,ver [1] fotos.,"$ 8,346.00","$ 8,346.00",Azcapotzalco,55-4160-5775
48048162.1,TABLETAS (usado),APPLE,A2270-MEM:32GB,APPLE A2270-MEM:32GB IPAD EN CAJA DETALLES D EUSO,ver [1] fotos.,"$ 3,300.00","$ 3,300.00",Azcapotzalco,55-4160-5775
48048162.2,TABLETAS (usado),APPLE,A2270-MEM:32GB,APPLE A2270-MEM:32GB IPAD EN CAJA DETALLES D EUSO,ver [1] fotos.,"$ 3,300.00","$ 3,300.00",Azcapotzalco,55-4160-5775
MG1854,TABLETAS (nuevo),APPLE,MK2L3LL SILVER,APPLE - 10.2-INCH IPAD (9TH GENERATION) WITH WI-FI - 64GB - SILVER,---,"$ 4,699.00","$ 4,699.00",Azcapotzalco,55-4160-5775
MG2040,TABLETAS (nuevo),AMAZON,B08BX7FV5L,AMAZON - FIRE HD 10 10.1 TABLET 32 GB - BLACK,---,"$ 1,999.00","$ 1,999.00",Azcapotzalco,55-4160-5775
MG2090,TABLETAS (nuevo),AMAZON,B09B2SBHQK,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - CHARCOAL,---,"$ 1,499.00","$ 1,499.00",Azcapotzalco,55-4160-5775
MG2091,TABLETAS (nuevo),AMAZON,B09B2SRGXH,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - CLOUD BLUE,---,"$ 1,499.00","$ 1,499.00",Azcapotzalco,55-4160-5775
MG2092,TABLETAS (nuevo),AMAZON,B09B2QTGFY,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - GLACIER WHITE,---,"$ 1,499.00","$ 1,499.00",Azcapotzalco,55-4160-5775
77005482.1,TABLETAS (usado),SAMSUNG,GALAXYTABACTIVE3-MEM:64GB,TABLETA SAMSUNG GALAXYTABACTIVE3-MEM:64GB COLOR NEGRA CON FUNDA DE USO RUDO CON LAPIZ,ver [1] fotos.,"$ 3,370.00","$ 3,370.00",Cancún MultiPlaza Arco Norte,998-777-0397
77007758.1,TABLETAS (usado),SAMSUNG,GALAXYTABS8-MEM:128GB,"TABLET COLOR NEGRA CON PROTECTOR,CABLE USB,LAPIZ DIGITAL USADO SAMSUNG GALAXYTABS8-MEM:128GB",ver [1] fotos,"$ 7,471.00","$ 7,471.00",Cancún MultiPlaza Arco Norte,998-777-0397
MG2040,TABLETAS (nuevo),AMAZON,B08BX7FV5L,AMAZON - FIRE HD 10 10.1 TABLET 32 GB - BLACK,---,"$ 1,999.00","$ 1,999.00",Cancún MultiPlaza Arco Norte,998-777-0397
MG2090,TABLETAS (nuevo),AMAZON,B09B2SBHQK,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - CHARCOAL,---,"$ 1,499.00","$ 1,499.00",Cancún MultiPlaza Arco Norte,998-777-0397
MG2091,TABLETAS (nuevo),AMAZON,B09B2SRGXH,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - CLOUD BLUE,---,"$ 1,499.00","$ 1,499.00",Cancún MultiPlaza Arco Norte,998-777-0397
MG2092,TABLETAS (nuevo),AMAZON,B09B2QTGFY,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - GLACIER WHITE,---,"$ 1,499.00","$ 1,499.00",Cancún MultiPlaza Arco Norte,998-777-0397
25093872.1,TABLETAS (usado),SAMSUNG,SMT290-MEM:32GB,"SAMSUNG SMT290-MEM:32GB TABLETA COLOR GRIUS, 32GB/2GB RAM, CABLE DE CARGA, RAY Y MALT",ver [1] fotos.,"$ 1,388.00","$ 1,388.00",Chalco Centro,55-4160-5839
25094128.1,TABLETAS (usado),LENOVO,TB8506F-MEM:32GB,"LENOVO TB8506F-MEM:32GB LENOVO TB 8,  COLOR NEGRO, SIN CARGADOR, RAY Y MALT",ver [1] fotos.,"$ 1,285.00","$ 1,285.00",Chalco Centro,55-4160-5839
25094415.1,TABLETAS (usado),HUAWEI,AGS6W09-MEM:128GB,"HUAWEI AGS6W09-MEM:128GB TABLETA MATEPAD SE, 128GB/6GB RAM, PLATEADO, EN CAJA, CARGADOR, EN BUENAS CONDIONES",ver [1] fotos.,"$ 2,851.00","$ 2,851.00",Chalco Centro,55-4160-5839
25094446.1,TABLETAS (usado),TCL,9137W-MEM:32GB,"TABLET TCL 9137W-MEM:32GB TABLET EN CAJA, CON CARGADOR, CABLE USB,/ DETALLES DE USO",ver [1] fotos.,$ 959.00,$ 959.00,Chalco Centro,55-4160-5839
25094827.1,TABLETAS (usado),TCL,8491X-MEM:32GB,TABLETA TCL 8491X-MEM:32GB COLOR NEGRA  CON TECLADO // 32GB //CARGADOR Y CAJA EN BUENAS CONDICIONES,ver [1] fotos,"$ 1,557.00","$ 1,557.00",Chalco Centro,55-4160-5839
25094828.1,TABLETAS (usado),TCL,8491X-MEM:32GB,TABLETA TCL 8491X-MEM:32GB COLOR NEGRA DE 32GB  CON CARGADOR TECLADO Y CAJA EN BUENAS CONDICIONES,ver [1] fotos,"$ 1,557.00","$ 1,557.00",Chalco Centro,55-4160-5839
MG1132,TABLETAS (nuevo),SMART TAB,ST7160BK,"TABLETA SMART TAB 7 ANDROID 9.0, WIFI, BLUETOOTH, HD 1024X600, QUAD CORE 1GB RAM 16GB MEMORIA INTERNA, CAMARA FRONTAL Y TRASERA, DISP EN COLOR NEGRO",---,$ 499.00,$ 499.00,Chalco Centro,55-4160-5839
MG1134,TABLETAS (nuevo),SMART TAB,ST7160RD,"TABLETA SMART TAB 7 ANDROID 9.0, WIFI, BLUETOOTH, HD 1024X600, QUAD CORE 1GB RAM 16GB MEMORIA INTERNA, CAMARA FRONTAL Y TRASERA, DISP EN COLOR ROJO",---,$ 499.00,$ 499.00,Chalco Centro,55-4160-5839
MG2040,TABLETAS (nuevo),AMAZON,B08BX7FV5L,AMAZON - FIRE HD 10 10.1 TABLET 32 GB - BLACK,---,"$ 1,999.00","$ 1,999.00",Chalco Centro,55-4160-5839
MG2090,TABLETAS (nuevo),AMAZON,B09B2SBHQK,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - CHARCOAL,---,"$ 1,499.00","$ 1,499.00",Chalco Centro,55-4160-5839
MG2091,TABLETAS (nuevo),AMAZON,B09B2SRGXH,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - CLOUD BLUE,---,"$ 1,499.00","$ 1,499.00",Chalco Centro,55-4160-5839
MG2092,TABLETAS (nuevo),AMAZON,B09B2QTGFY,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - GLACIER WHITE,---,"$ 1,499.00","$ 1,499.00",Chalco Centro,55-4160-5839
MG2092T,TABLETAS (nuevo),AMAZON,B09B2QTGFY,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - GLACIER WHITE,---,"$ 1,499.00","$ 1,499.00",Chalco Centro,55-4160-5839
5140217.1,TABLETAS (usado),APPLE,A2229-MEM:256GB,"APPLE A2229-MEM:256GB //TABLE IPAD PRO 12.9 CUARTA GENERACION , 256GB , CARGADOR  GENER , C/TIPO C, DETALLES DE USO RAY//MALT , S/DMPFJ3NPNR71",ver [1] fotos.,"$ 11,554.00","$ 11,554.00",Chalco Guadalupana,55-5980-4926
5141695.1,TABLETAS (usado),SAMSUNG,GALAXYTABE-MEM:16GB,SAMSUNG GALAXYTABE-MEM:16GB ///SAMSUNG GALAXY TAB E T378V TABLET - ANDROID 7.1// DET DE USO SIN CARGADOR CON FUNDA.,ver [1] fotos.,$ 731.00,$ 731.00,Chalco Guadalupana,55-5980-4926
5142137.1,TABLETAS (usado),ZEBRA,ET51CE-MEM:32GB,ZEBRA ET51CE-MEM:32GB TABLETA DE USO RUDO ZEBRA/CABLE USB/DETALLES DE USO/RAY MALTR/SER 22343523601436,ver [1] fotos.,"$ 2,171.00","$ 2,171.00",Chalco Guadalupana,55-5980-4926
58036765.1,TABLETAS (usado),SAMSUNG,SMT570-MEM:64GB,"SAMSUNG SMT570-MEM:64GB TAB ACTIVE 3, 64GB, 4 GB RAM, CARGADOR, LAPIZ TACTIL, EN CAJA, BUENAS CONDIONES",ver [1] fotos.,"$ 3,065.00","$ 3,065.00",Chalco Guadalupana,55-5980-4926
58037984.1,TABLETAS (usado),LENOVO,CTX636F-MEM:128GB,TABLET LENOVO CTX636F-MEM:128GB COLOR AZUL/GRIS DE 128GB CON TECLADO Y BASE RAY/MAL NADA QUE AFECTE FUNCIINAMIENTO DETALLES DE USO,ver [1] fotos.,"$ 2,377.00","$ 2,377.00",Chalco Guadalupana,55-5980-4926
58038035.1,TABLETAS (usado),LENOVO,TB310F0-MEM:64GB,"LENOVO TB310F0-MEM:64GB TABLETA LENOVO TB M9 CON CARCAZA Y CARGADOR, ARTICULO EN CAJA EN BUEN ESTADO DE USO",ver [1] fotos.,"$ 1,901.00","$ 1,901.00",Chalco Guadalupana,55-5980-4926
58038579.1,TABLETAS (usado),LENOVO,LENOVOTBX306F-MEM:64GB,TABLET LENOVO LENOVOTBX306F-MEM:64GB COLOR GRIS CON FUNDA Y CARGADOR RAY/MAL NADA QUE AFECTE FUNCIONAMIENTO DETALLES DE USO,ver [1] fotos.,"$ 1,760.00","$ 1,760.00",Chalco Guadalupana,55-5980-4926
58038609.1,TABLETAS (usado),HUAWEI,AGS3W09-MEM:64GB,TABLET HUAWEI AGS3W09-MEM:64GB COLOR AZUL EN CAJA SIN CARGADOR RAY/MAL NADA QUE AFECTE FUNCIONAMIENTO,ver [1] fotos.,"$ 2,682.00","$ 2,682.00",Chalco Guadalupana,55-5980-4926
MG1854,TABLETAS (nuevo),APPLE,MK2L3LL SILVER,APPLE - 10.2-INCH IPAD (9TH GENERATION) WITH WI-FI - 64GB - SILVER,---,"$ 4,699.00","$ 4,699.00",Chalco Guadalupana,55-5980-4926
MG1855,TABLETAS (nuevo),APPLE,MK2K3LL SPACE GRAY,APPLE - 10.2-INCH IPAD (9TH GENERATION) WITH WI-FI - 64GB - GRAY,---,"$ 4,699.00","$ 4,699.00",Chalco Guadalupana,55-5980-4926
MG1889,TABLETAS (nuevo),SAMSUNG,SMT220NZAATPGR,SAMSUNG A 7 LITE 8.7 3GB/32 GB WIFI TABLET GRAY,---,"$ 1,999.00","$ 1,999.00",Chalco Guadalupana,55-5980-4926
MG2040,TABLETAS (nuevo),AMAZON,B08BX7FV5L,AMAZON - FIRE HD 10 10.1 TABLET 32 GB - BLACK,---,"$ 1,999.00","$ 1,999.00",Chalco Guadalupana,55-5980-4926
MG2090,TABLETAS (nuevo),AMAZON,B09B2SBHQK,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - CHARCOAL,---,"$ 1,499.00","$ 1,499.00",Chalco Guadalupana,55-5980-4926
MG2091,TABLETAS (nuevo),AMAZON,B09B2SRGXH,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - CLOUD BLUE,---,"$ 1,499.00","$ 1,499.00",Chalco Guadalupana,55-5980-4926
MG2092,TABLETAS (nuevo),AMAZON,B09B2QTGFY,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - GLACIER WHITE,---,"$ 1,499.00","$ 1,499.00",Chalco Guadalupana,55-5980-4926
5141117.1,TABLETAS (usado),SAMSUNG,GALAXYTABA80-MEM:32GB,SAMSUNG GALAXYTABA80-MEM:32GB //TABLET SAMSUNG GALAXY TAB A 8.0 (2019)// COLOR NEGRO.,ver [1] fotos.,"$ 1,045.00","$ 1,045.00",Chalco Soriana Valle,55-5985-0291
5141756.1,TABLETAS (usado),LENOVO,TBJ606L-MEM:128GB,LENOVO TBJ606L-MEM:128GB ///TABLET LENOVO TAB P11 J606L 11 PULG. 128GB 4GB RAM ANDROID 10 GRIS// CON CARGADOR SIN FUNDA ///DET DE USO.,ver [1] fotos.,"$ 3,699.00","$ 3,699.00",Chalco Soriana Valle,55-5985-0291
52061702.1,TABLETAS (usado),HUAWEI,BAH3W09-MEM:64GB,HUAWEI BAH3W09-MEM:64GB,ver [1] fotos.,"$ 2,166.00","$ 2,166.00",Chalco Soriana Valle,55-5985-0291
52061841.1,TABLETAS (usado),LENOVO,TB310FU-MEM:64GB,TABLETA LENOVO TB310FU-MEM:64GB RAM 4GB 64GB CABLE USB CARGADOR  RAY/MAL DETALLES DE USO COMUN,ver [1] fotos.,"$ 1,458.00","$ 1,458.00",Chalco Soriana Valle,55-5985-0291
52061973.1,TABLETAS (usado),APPLE,MK2L3LZA-MEM:64GB,AIPAD APPLE MK2L3LZA-MEM:64GB COLOR GRIS  CON CABLE DE CARGA  BUEN ESTADO,ver [1] fotos.,"$ 2,922.00","$ 2,922.00",Chalco Soriana Valle,55-5985-0291
52062330.1,TABLETAS (usado),LENOVO,TB33OFU-MEM:128GB,"TABLET LENOVO TB33OFU-MEM:128GB M11,128GB/8RAM,COLOR GRIS,EN CAJA,CON LAPIZ/FUNDA/CARGADOR ORIG 10W/1 TARJETA SD 128GB,SEMI NUEVA",ver [1] fotos,"$ 3,636.00","$ 3,636.00",Chalco Soriana Valle,55-5985-0291
52062822.1,TABLETAS (usado),AMSCHEL,K98-MEM:64GB,TABLETA AMSCHEL K98-MEM:64GB CON CABLE USB CARAGDOR EN CAJA PRACTICAMENTE NUEVA,ver [1] fotos.,$ 614.00,$ 614.00,Chalco Soriana Valle,55-5985-0291
MG1854,TABLETAS (nuevo),APPLE,MK2L3LL SILVER,APPLE - 10.2-INCH IPAD (9TH GENERATION) WITH WI-FI - 64GB - SILVER,---,"$ 4,699.00","$ 4,699.00",Chalco Soriana Valle,55-5985-0291
MG2040,TABLETAS (nuevo),AMAZON,B08BX7FV5L,AMAZON - FIRE HD 10 10.1 TABLET 32 GB - BLACK,---,"$ 1,999.00","$ 1,999.00",Chalco Soriana Valle,55-5985-0291
MG2090,TABLETAS (nuevo),AMAZON,B09B2SBHQK,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - CHARCOAL,---,"$ 1,499.00","$ 1,499.00",Chalco Soriana Valle,55-5985-0291
MG2091,TABLETAS (nuevo),AMAZON,B09B2SRGXH,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - CLOUD BLUE,---,"$ 1,499.00","$ 1,499.00",Chalco Soriana Valle,55-5985-0291
MG2092,TABLETAS (nuevo),AMAZON,B09B2QTGFY,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - GLACIER WHITE,---,"$ 1,499.00","$ 1,499.00",Chalco Soriana Valle,55-5985-0291
37030083.1,TABLETAS (usado),MICROSOFT,SURFACEPRO-MEM:256GB,MICROSOFT SURFACEPRO-MEM:256GB TABLET SURFACEPRO 256GB 8 RAM CORE I5 CON CARGADOR DETALLES DE USO,ver [1] fotos.,"$ 3,086.00","$ 3,086.00",Chilpancingo,55-4160-5746
37030605.1,TABLETAS (usado),HUAWEI,AGS2W19-MEM:32GB,TABLETA HUAWEI AGS2W19-MEM:32GB COLOR NEGRO DETALLES PARTE TRASERA RAYADA CON CARGADOR,ver [1] fotos.,"$ 2,010.00","$ 2,010.00",Chilpancingo,55-4160-5746
37030656.1,TABLETAS (usado),SAMSUNG,GALAXYTABS7FE-MEM:64GB,TABLETA SAMSUNG GALAXYTABS7FE-MEM:64GB COLOR GRIS SIN DETALLES DE USO,ver [1] fotos.,"$ 6,500.00","$ 6,500.00",Chilpancingo,55-4160-5746
37030842.1,TABLETAS (usado),MICROSOFT,1901-MEM:128GB,"TABLETA MICROSOFT 1901-MEM:128GB ,SURFACE GO 3 CON PANTALLA TACTIL DE 10.5 PULGADAS, PROCESADOR INTEL PENTIUM, MEMORIA RAM DE 8GB Y DISCO DURO DE 128GB",ver [1] fotos.,"$ 5,800.00","$ 5,800.00",Chilpancingo,55-4160-5746
50052275.2,TABLETAS (usado),APPLE,A1566-MEM:64GB,APPLE A1566-MEM:64GB IPAD AIR 2DA FEN GRIS 64GB CON CARGADOR DET USO,ver [1] fotos.,"$ 1,789.00","$ 1,789.00",Chilpancingo,55-4160-5746
59029710.1,TABLETAS (usado),KIDSONE,S9-MEM:64GB,KIDS ONE S9 TABLET ECONOMICA  TABLETA  2GB RAM COLOR AMARILLO KIDSONE S9-MEM:64GB CON FINDA DETALL POR USO,ver [1] fotos.,$ 353.00,$ 353.00,Chilpancingo,55-4160-5746
MG1134,TABLETAS (nuevo),SMART TAB,ST7160RD,"TABLETA SMART TAB 7 ANDROID 9.0, WIFI, BLUETOOTH, HD 1024X600, QUAD CORE 1GB RAM 16GB MEMORIA INTERNA, CAMARA FRONTAL Y TRASERA, DISP EN COLOR ROJO",---,$ 499.00,$ 499.00,Chilpancingo,55-4160-5746
MG1854,TABLETAS (nuevo),APPLE,MK2L3LL SILVER,APPLE - 10.2-INCH IPAD (9TH GENERATION) WITH WI-FI - 64GB - SILVER,---,"$ 4,699.00","$ 4,699.00",Chilpancingo,55-4160-5746
MG2040,TABLETAS (nuevo),AMAZON,B08BX7FV5L,AMAZON - FIRE HD 10 10.1 TABLET 32 GB - BLACK,---,"$ 1,999.00","$ 1,999.00",Chilpancingo,55-4160-5746
MG2090,TABLETAS (nuevo),AMAZON,B09B2SBHQK,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - CHARCOAL,---,"$ 1,499.00","$ 1,499.00",Chilpancingo,55-4160-5746
MG2091,TABLETAS (nuevo),AMAZON,B09B2SRGXH,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - CLOUD BLUE,---,"$ 1,499.00","$ 1,499.00",Chilpancingo,55-4160-5746
MG2092,TABLETAS (nuevo),AMAZON,B09B2QTGFY,AMAZON ECHO SHOW 5 (3RD GENERATION) 5.5 INCH SMART DISPLAY WITH ALEXA - GLACIER WHITE,---,"$ 1,499.00","$ 1,499.00",Chilpancingo,55-4160-5746
17080013.1,TABLETAS (usado),SAMSUNG,SMP613-MEM:128GB,"TAB S6 LITE SAMSUNG SMP613-MEM:128GB , 4GB RAM, 128GB, AZUL, USB(C), ARTICULO EN CAJA, PROBADO FUNCIONANDO CON LIGEROS DETALLES ESTETICOS. PROTECTOR",ver [1] fotos.,"$ 3,154.00","$ 3,154.00",Chimalhuacán Barrio  Artesanos,55-4160-5763
17080699.1,TABLETAS (usado),SAMSUNG,SMX200-MEM:32GB,TABLET GALAXY TAB 8 COLOR GRIS SIN CARGADOR BUENAS CODNCIIONES SAMSUNG SMX200-MEM:32GB,ver [1] fotos.,"$ 2,139.00","$ 2,139.00",Chimalhuacán Barrio  Artesanos,55-4160-5763
17080903.1,TABLETAS (usado),APPLE,A2197-MEM:32GB,"IPAD 7TH GENERATION APPLE A2197-MEM:32GB ,CARGADOR, USB(LIGHTNING), PROBADO, FUNCIONANDO CON LIGEROS DETALLES ESTÉTICOS.",ver [1] fotos.,"$ 2,463.00","$ 2,463.00",Chimalhuacán Barrio  Artesanos,55-4160-5763
17081087.1,TABLETAS (usado),APPLE,A2377-MEM:256GB,IPAD PRO 11 3RA GENERACION APPLE A2377-MEM:256GB EN BUEN FUNCIONAMIENTO CON CARGADOR Y TECLADO EN BUEN ESTADO FUNCIONANDO SIN CUENTA SIN CONTRASEÑA SERIE PXPP6N4DDW,ver [1] fotos.,"$ 12,205.00","$ 12,205.00",Chimalhuacán Barrio  Artesanos,55-4160-5763
56027563.1,TABLETAS (usado),SAMSUNG,SMX110-MEM:64GB,"SAMSUNG SMX110-MEM:64GB TABLET 64GB BUEN ESTADO TAB A9 CAJA,CABLE DE CARGA,DETALLES MINIMOS",ver [1] fotos.,"$ 1,441.00","$ 1,441.00",Chimalhuacán Barrio  Artesanos,55-4160-5763
56027688.2,TABLETAS (usado),LANIX,RX10-MEM:64GB,"LANIX RX10-MEM:64GB TABLERT 10"" ANDROID 11 64GB RANURA PARA SD Y SIM",ver [1] fotos,"$ 1,144.00","$ 1,144.00",Chimalhuacán Barrio  Artesanos,55-4160-5763
57032052.1,TABLETAS (usado),LENOVO,LENOVOTB8505F-MEM:16GB,TABLETA LENOVO LENOVOTB8505F-MEM:16GB CON CARGADOR GENERICO BUEN FUNCIONAMIENTO DET DE USO,ver [1] fotos.,$ 765.00,$ 765.00,Chimalhuacán Barrio  Artesanos,55-4160-5763
57035176.1,TABLETAS (usado),SAMSUNG,SMX200-MEM:64GB,SAMSUNG SMX200-MEM:64GB GALAXY TAB A8 64GB COLOR PLATA SIN CARGADOR CON DES-USO RAY SUC MAL,ver [1] fotos.,"$ 1,995.00","$ 1,995.00",Chimalhuacán Barrio  Artesanos,55-4160-5763
57035725.1,TABLETAS (usado),SAMSUNG,SMT290-MEM:32GB,SAMSUNG SMT290-MEM:32GB //TABLET SAMSUN TAB A DE 32GB EN CAJA CARGADOR DIF//CONDICIONES DE USO,ver [1] fotos.,"$ 1,271.00","$ 1,271.00",Chimalhuacán Barrio  Artesanos,55-4160-5763
92026338.1,TABLETAS (usado),APPLE,MUQW2LLA-MEM:64GB,APPLE MUQW2LLA-MEM:64GB APPLE IPAD MINI DE 7.9 WI-FI 64GB GRIS 5AGENER CABLE USB EN CONDICIONES DE USO RAYADO Y MALTRATADO POR USO DEL ARTICULO,ver [1] fotos.,"$ 2,429.00","$ 2,429.00",Chimalhuacán Barrio  Artesanos,55-4160-5763
