Prenda / Sku Lote,Familia,Marca,Modelo,Descripción,Imagenes,Precio Venta,Precio Promoción,Tienda,Tel. Tienda
37030972.1,MONITORES (usado),SAMSUNG,S24R350FZL,"MONITOR GAMER SAMSUNG 24, SAMSUNG S24R350FZL-TAM:24 DETALLES DE USO",ver [1] fotos.,"$ 1,300.00","$ 1,300.00",Chilpancingo,55-4160-5746
92029862.1,MONITORES (usado),LENOVO,D22E20,MONITOR LENOVO D22E20-TAM:22 EN CAJA ESTADO REGULAR CON CABLE HDMI Y DE CORRIENTE ARTICULO USADO,ver [1] fotos.,"$ 1,692.00","$ 1,692.00",Chimalhuacán Barrio  Artesanos,55-4160-5763
79027775.1,MONITORES (usado),AOC,TFT185W80PS,"MONITOR AOC TFT185W80PS-TAM:18.5 MONITOR LDC,CON CABLE DE CORRIENTE,DETALLES DE USO",ver [1] fotos.,$ 429.00,$ 429.00,Chimalhuacán Las Torres,55-4160-5615
68022088.1,MONITORES (usado),HP,LE2002XL,"MONITOR HP LE2002XL-TAM:20 MNONITOR HP 20"" COLOR NEGRO SUCIO CON CABLES DE CARGA Y CABLE VGA",ver [1] fotos.,$ 949.00,$ 949.00,Coacalco Bosques del Valle,55-4160-5869
68023895.1,MONITORES (usado),DELL,SM,MONITOR DELL SM-TAM:21.5 MONITOR DELL E2222H 21.5 PULGADAS FULL HD VGA DISPLAYPORT NEGRO CON CABLE DE CARGA Y CABLE DE ADAPTADOR LIGERO AMARILLAMIENTO EN PANTALLA NO AFECTA FUNCIONAMIENTO,ver [1] fotos.,$ 959.00,$ 959.00,Coacalco Bosques del Valle,55-4160-5869
75029003.1,MONITORES (usado),SONY,KDL24R400A,MONITOR SONY KDL24R400A-TAM:24 NEGRO SIN CAJA CON CONTROL Y CABLE DE CORRIENTE DETALLES DE USO,ver [1] fotos.,$ 446.00,$ 446.00,Coyoacán Plaza Cantil,55-4160-5768
75030352.2,MONITORES (usado),SANSUI,SMX32Z1,PANTALLA LED SANSUI SMX32Z1-TAM:32 COLOR NEGRO CONTROL CABLE DE CORRIENTE DETALLES DE USO,ver [1] fotos.,"$ 3,118.00","$ 3,118.00",Coyoacán Plaza Cantil,55-4160-5768
258025717.1,MONITORES (usado),GAMEFACTOR,MG600,"MONITOR SIN CAJA CON BASE Y CABLE DE CORRIENTE GAMEFACTOR MG600-TAM:22 MINIMOS GOLPES/RAYONES , FUNCIONANDO , EN COLOR NEGRO.",ver [1] fotos.,"$ 1,668.00","$ 1,668.00",Cuautepec Barrio Alto,55-4160-4154
71020320.1,MONITORES (usado),OTRA MARCA,3234,OTRA MARCA(WISENET) 3234-TAM:32 MONITOR LED NEGRO EN CAJA CON CABLE HDMI  Y CONTROL,ver [1] fotos.,"$ 9,500.00","$ 9,500.00",Cuautitlán Izcalli Portal Cuautitlán,55-4160-5667
13154961.1,MONITORES (usado),DELL,U2419H,"DELL U2419H-TAM:24 // MONITOR 24 PULGADAS//DELL ULTRASHARP U2419H LED DISPLAY 60.5 CM (23.8"") 1920 X 1080 PIXELES FULL HD LCD PLATA// EN CAJA// CON CABLE HDMI, CABLE CORRIENTE//",ver [1] fotos.,"$ 5,880.00","$ 5,880.00",Cuautla Morelos,55-4160-5836
13155260.1,MONITORES (usado),LG,19M38H,LG 19M38H-TAM:19 // MONITOR EN CAJA// 19 PULGADAS CON CABLE VGA// CABLE CORRIENTE// USADO RAY/MAL,ver [1] fotos.,$ 794.00,$ 794.00,Cuautla Morelos,55-4160-5836
13155660.1,MONITORES (usado),ASUS,VS197,ASUS VS197-TAM:18.5 //MONITOR LED 18.5 // MONITOR LED// ENTRAGA VGA// CON CABLE CORRIENTE Y CABLE VGA// EN CAJA// USADO RAY/MAL,ver [1] fotos.,$ 837.00,$ 837.00,Cuautla Morelos,55-4160-5836
57033971.1,MONITORES (usado),SAMSUNG,LH43QMREBGCXGO,SAMSUNG LH43QMREBGCXGO-TAM:43 MONITO SAMSUNG COLOR NEGRO SIN CONTROL CON DES-USO RAY SUC MAL SIN CONTROL,ver [1] fotos.,"$ 6,095.00","$ 6,095.00",Cuautla Morelos,55-4160-5836
30093551.1,MONITORES (usado),DELL,E1916HV,"DELL E1916HV-TAM:18.5 MONITOR MARCA DELL E1916HV 18.5, CONECTOR VGA TAMAÑO 48.26CM CON PEQUEÑAS RAYADURAS EN LA PANTALLA NO AFECTA",ver [1] fotos.,$ 438.00,$ 438.00,Ecatepec Center Plazas,55-4160-5881
30094146.1,MONITORES (usado),BENQ,PD2705U,"BENQ PD2705U-TAM:26 MONITOR BENQ DE 27""  RESOLUCIÓN  4 K EN CAJA CON DETALLES DE USO",ver [1] fotos.,"$ 4,200.00","$ 4,200.00",Ecatepec Center Plazas,55-4160-5881
30095018.1,MONITORES (usado),DELL,P2219H,"DELL P2219H-TAM:22 , MONITOR DELL P2219H LED 21.5"", 1920X1080 FULL HD, 60HZ, HDMI/DISPLAYPORT, NEGRO, CONDICIONES DE USO",ver [1] fotos.,"$ 1,284.00","$ 1,284.00",Ecatepec Center Plazas,55-4160-5881
76026336.1,MONITORES (usado),OTRA MARCA,RC801,"OTRA MARCA(FLYSIGHT) RC801-TAM:7 MONITOR DE DIVERSIDAD FLYSIGHT 32CH NEGRO PERLA 5,8GHZ 7"" CON BATERÍA INTEGRADA-",ver [1] fotos.,"$ 1,195.00","$ 1,195.00",Ecatepec Gobernadora,55-4160-5837
76027552.1,MONITORES (usado),OTRA MARCA,NA67,MONITOR OTRA MARCA(NACEB) NA67-TAM:19 MONITOR LED 19.5 DISEÑO SLIM CON CAJA Y ACCESORIOS,ver [1] fotos.,"$ 1,000.00","$ 1,000.00",Ecatepec Gobernadora,55-4160-5837
76027552.2,MONITORES (usado),VORAGO,LEDW19205,MONITOR VORAGO LEDW19205-TAM:19 LED 19.5 CON CAJA Y ACCESORIOS,ver [1] fotos.,$ 700.00,$ 700.00,Ecatepec Gobernadora,55-4160-5837
76028160.1,MONITORES (usado),SAMSUNG,C24F390FHL,SAMSUNG C24F390FHL-TAM:24,ver [1] fotos.,"$ 1,194.00","$ 1,194.00",Ecatepec Gobernadora,55-4160-5837
62039453.1,MONITORES (usado),HP,P24V,"HP P24V-TAM:24 MONITOR COLOR NEGRO,CABLE DE CORRIENTE",ver [1] fotos.,$ 846.00,$ 846.00,Ecatepec Palomas,55-5980-4931
215015877.1,MONITORES (usado),ACTECK,SP270,"ACTECK SP270-TAM:26 MONITOR ACTECK CAPTIVE VIVID SP270 ELITE LED 27"", 1920X1080 FULL HD, 75HZ, HDMI, NEGRO",ver [1] fotos.,"$ 1,200.00","$ 1,200.00",Ecatepec Santa Clara,55-5980-4918
61036282.1,MONITORES (usado),DELL,P2217H,"MONITOR DELL P2217H-TAM:22 COLOR NEGRO, CABLE DE CORRIENTE, DETALLE DE USO",ver [1] fotos.,"$ 3,000.00","$ 3,000.00",Ecatepec Santa Clara,55-5980-4918
61036282.2,MONITORES (usado),DELL,P1917S,"MONITOR DELL P1917S-TAM:19 COLOR NEGRO, CABLE,  19"" DETALLE DE USO",ver [1] fotos.,"$ 3,225.00","$ 3,225.00",Ecatepec Santa Clara,55-5980-4918
61037464.1,MONITORES (usado),ACER,EB192Q,"MONITOR ACER EB192Q-TAM:19 COLOR NEGRO, DETALLE DE USO",ver [1] fotos.,$ 692.00,$ 692.00,Ecatepec Santa Clara,55-5980-4918
61038559.1,MONITORES (usado),GHIA,MG2422,"MONITOR LED GHIA MG2422-TAM:24 COLOR NEGRO, BASE, CABLE DE CORRIENTE, HDMI, BUEN ESTADO",ver [1] fotos.,"$ 1,400.00","$ 1,400.00",Ecatepec Santa Clara,55-5980-4918
61038884.1,MONITORES (usado),VORAGO,LEDW15200,VORAGO LEDW15200-TAM:15 MONITOR 15 PULGADAS COLOR NEGRO CON DETALLES DE USO,ver [1] fotos.,$ 617.00,$ 617.00,Ecatepec Santa Clara,55-5980-4918
61039131.1,MONITORES (usado),OTRA MARCA,Z1RC,"MONITOR OTRA MARCA(ARZOPA) Z1RC-TAM:17 COLOR NEGRO, CABLES, CAJA DETALLE DE USO",ver [1] fotos.,"$ 1,521.00","$ 1,521.00",Ecatepec Santa Clara,55-5980-4918
61039278.2,MONITORES (usado),DELL,E2223HN,"MONITOR DE PANTALLA DELL E2223HN-TAM:22 COLOR NEGRO CON CABLE HDM, CABLE DE CORRIENTE EN CAJA",ver [1] fotos,"$ 1,247.00","$ 1,247.00",Ecatepec Santa Clara,55-5980-4918
72025211.1,MONITORES (usado),OTRA MARCA,190,MONITOR OTRA MARCA(LEDMONITOR) 190-TAM:21.5 GRIS ELIMINADOR EN CONDICIONES DE USO,ver [1] fotos.,"$ 1,233.00","$ 1,233.00",Gran Patio Valle de Chalco,55-4160-5744
72025309.1,MONITORES (usado),ACER,G185HV,MONITOR ACER G185HV-TAM:18.5 NEGRO CABLE DE CORRIENTE Y CABLE  RAYT//MALT POR DETALLES DE USO,ver [1] fotos.,$ 611.00,$ 611.00,Gran Patio Valle de Chalco,55-4160-5744
72025374.1,MONITORES (usado),HP,N223,MONITOR HP N223-TAM:21.5 NEGRO CABLE DE CORRIENTE Y CABLE HDMI ARTICULO EN CONDICIONES DE USO,ver [1] fotos.,"$ 1,171.00","$ 1,171.00",Gran Patio Valle de Chalco,55-4160-5744
72025589.1,MONITORES (usado),DELL,P170ST,MONITOR DELL P170ST-TAM:17 COLOR NEGRO CON CABLE CORRIENTE DETALLES DE USO RAY MAL,ver [1] fotos.,$ 561.00,$ 561.00,Gran Patio Valle de Chalco,55-4160-5744
72026848.1,MONITORES (usado),SAMSUNG,CR24RG50FZL,MONITOR SAMSUNG CR24RG50FZL-TAM:24 COLOR NEGRO//CON BASE//EN CAJA//CABLE ORIGINAL//,ver [1] fotos.,"$ 3,237.00","$ 3,237.00",Gran Patio Valle de Chalco,55-4160-5744
286007425.1,MONITORES (usado),HP,HSTND3501A,"MONITOR HP HSTND3501A-TAM:19 -- MONITOR DE PC 19"" SIN CABLE RCA / EN COLOR NEGRO / MONITOR CON ENTRADA DE CORRIENTE Y RCA /DETALLES USO COMUN",ver [1] fotos.,$ 341.00,$ 341.00,Héroes Chalco,55-8880-1489
1131795.1,MONITORES (usado),HP,M24M,"HP M24M-TAM:24 BUENAS CONDICIONES, CABLE DE CORRIENTE, HDMI, USB C, ETHERNET, USB A, NEGRO CON GRIS",ver [1] fotos.,"$ 1,787.00","$ 1,787.00",Héroes Ixtapaluca,55-4160-5674
1132468.1,MONITORES (usado),AOC,22B2,"AOC 22B2-TAM:22 //MONITOR LED AOC 22"" CON CALE CONEXION//SIN CAJHA//DETALLES DE USO RAYMALT",ver [1] fotos.,"$ 1,272.00","$ 1,272.00",Héroes Ixtapaluca,55-4160-5674
1133720.1,MONITORES (usado),OTRA MARCA,H24V13,OTRA MARCA(KTC) H24V13-TAM:24 //MONITOR KTC COLOR NEGRO CON BASE SOPORTE//CABLE HDMI//CABLE CONEXION//SIN CAJA//DETALLES DE USO RAY/MALT,ver [1] fotos.,"$ 1,711.00","$ 1,711.00",Héroes Ixtapaluca,55-4160-5674
1133734.1,MONITORES (usado),SM,SM,"SM SM-TAM:OTRO MONITOR PORTATIL, CABLE DE CORRIENTE Y HDMI, RAY MALT, COLOR NEGRO",ver [1] fotos.,"$ 1,084.00","$ 1,084.00",Héroes Ixtapaluca,55-4160-5674
1134324.5,MONITORES (usado),SAMSUNG,S27E390H,"SAMSUNG S27E390H-TAM:OTRO MONITOR CON HDMI. CABLE DE CORRIENTE, DETALLES DE USO",ver [1] fotos.,$ 783.00,$ 783.00,Héroes Ixtapaluca,55-4160-5674
10086274.1,MONITORES (usado),LG,17MB15TO,"LG 17MB15TO-TAM:17 MONITOR TOUCH COLOR NEGRO CON CABLES, DETALLES DE USO BUEN FUNCIONAMIENTO",ver [1] fotos.,"$ 2,375.00","$ 2,375.00",Hidalgo Patio Tepeji,55-4162-3306
55040106.1,MONITORES (usado),LENOVO,L12215SD,"MONITOR LENOVO L12215SD-TAM:22 CON CABLE DE CORRIENTE, CON ADAPTADOR VGA, ARTICULO D EUSO",ver [1] fotos.,$ 800.00,$ 800.00,Hidalgo Tizayuca,55-5980-4920
35055942.1,MONITORES (usado),DELL,U2421E,"DELL U2421E-TAM:24 MONITOR LED DE 1920X1200P. EN CAJA, DETALLES DE USO QUE NO AFECTAN SU FUNCIONAMIENTO",ver [1] fotos.,"$ 3,499.00","$ 3,499.00",Huehuetoca Palacio Municipal,55-4160-5784
35056142.1,MONITORES (usado),DELL,U2422HE,"DELL U2422HE-TAM:24 MONITOR 1080P, 60HZ, EN CAJA, DETALLES DE USO QUE NO AFECTAN SU FUNCIONAMIENTO NS CN0N5PP2",ver [1] fotos.,"$ 3,499.00","$ 3,499.00",Huehuetoca Palacio Municipal,55-4160-5784
29096037.1,MONITORES (usado),VORAGO,LEDW19204,VORAGO LEDW19204-TAM:20 MONITO0R DE 20 PULGADAS VORAGO CON CAJA,ver [1] fotos.,$ 609.00,$ 609.00,Huehuetoca Paseo de la Mora,55-4160-5835
29096037.2,MONITORES (usado),ACER,V206HQL,ACER V206HQL-TAM:20 MONITOR DE 20 PULGADAS ACER,ver [1] fotos.,$ 919.00,$ 919.00,Huehuetoca Paseo de la Mora,55-4160-5835
11108508.1,MONITORES (usado),BENQ,GW2480T,MONITOR BENQ GW2480T-TAM:9 // COLOR NEGRO // SIN CAJA // CABLE HDMI // DETALLES DE USO // SUC MALT,ver [1] fotos.,"$ 1,798.00","$ 1,798.00",Ixtapaluca Cortijo,55-4160-5695
13152198.1,MONITORES (usado),HUAWEI,XWUCBA,HUAWEI XWUCBA-TAM:OTRO // MONITOR HUAWEI  MATE VIWE CURVE // EN CAJA// C/CABLE CORRIENTE//,ver [1] fotos.,"$ 3,934.00","$ 3,934.00",Ixtapaluca Patio Ayotla,55-4160-5701
13155886.1,MONITORES (usado),SAMSUNG,C24F390FHL,SAMSUNG C24F390FHL-TAM:18.5 // MONITOR LED 18-5// CON CABLE CORRIENTE// HDMI// USADO RAYT/MAL,ver [1] fotos.,"$ 1,002.00","$ 1,002.00",Ixtapaluca Patio Ayotla,55-4160-5701
9130741.1,MONITORES (usado),ZKTECO,ZD322K,ZKTECO ZD322K-TAM:32 //ZKTECO ZD322K - MONITOR LED FHD PROFESIONAL DE 32 PULGADAS / RESOLUCIÓN 1920 X 1080 / 1 ENTRADA DE VIDEO HDMI Y 1 VGA / // EN CAJA NUEVA.,ver [1] fotos.,"$ 1,895.00","$ 1,895.00",Ixtapaluca Plaza San Buenaventura,55-4160-5689
9133936.1,MONITORES (usado),LENOVO,A18238FS0,"LENOVO A18238FS0-TAM:24 //MONITOR LED LENOVO THINKVISION S24E-10, 24 PULGADAS (23.8) COLOR NEGRO//CON CABLE DE CORRIENTE//CABLE HD,MI//DETALLES DE USO//RAY MALT",ver [1] fotos.,"$ 1,600.00","$ 1,600.00",Ixtapaluca Plaza San Buenaventura,55-4160-5689
9134493.1,MONITORES (usado),LENOVO,T24i20,LENOVO T24I20-TAM:24 //MONITOR IPS FULL HD DE 24 PULGADAS LENOVO THINKVISION T24I-20  COLOR NEGRO//CON CABLE DE CORRIENTE/CABLE HDMI//DETALLES D EUSO//RAY MALT,ver [1] fotos.,"$ 4,019.00","$ 4,019.00",Ixtapaluca Plaza San Buenaventura,55-4160-5689
9134845.1,MONITORES (usado),GIGABYTE,G24F2,GIGABYTE G24F2-TAM:24 // MONITOR GIGABYTE MOD G24F2 / CBLE CORRIENTE / KJA / RAY MALT,ver [1] fotos.,"$ 1,594.00","$ 1,594.00",Ixtapaluca Plaza San Buenaventura,55-4160-5689
9134853.1,MONITORES (usado),SM,SM,SM SM-TAM:24 // MONITOR LED 24''/ KJA / RAY MALT,ver [1] fotos.,$ 951.00,$ 951.00,Ixtapaluca Plaza San Buenaventura,55-4160-5689
9134868.1,MONITORES (usado),DELL,P2425H,DELL P2425H-TAM:24 // MONITOS DELL P2425H// CABLE AC// HDMI// ELIMINADOR SALI TIPO C// CABLE USB// DET D EUSO,ver [1] fotos.,"$ 2,145.00","$ 2,145.00",Ixtapaluca Plaza San Buenaventura,55-4160-5689
207010748.1,MONITORES (usado),DELL,E2216H,MONITOR DELL E2216H-TAM:22 VGA DE 22 PULGADAS. 1080/FULL HD,ver [1] fotos.,$ 806.00,$ 806.00,Morelos Plan de Ayala,55-4160-5661
17079169.1,MONITORES (usado),OTRA MARCA,M24,"MONITOR OTRA MARCA(SPECTRE) M24-TAM:24 , IPS 24” 144HZ FULL HD LED HDMI -NEGRO, CON ELIMINADOR CABLE, BASE, FUNCIONANDO CON DETALLES DE USO.",ver [1] fotos.,"$ 1,436.00","$ 1,436.00",Nezahualcóyotl Adolfo López Mateos,55-4160-5759
17080062.1,MONITORES (usado),ASUS,VG248QE,"MONITOR ASUS VG248QE LED 24'', FULL HD, 3D, HDMI, NEGRO  CABLE DE CORRINTE CABLE HDMI RAY MALTR ASUS VG248QE-TAM:24",ver [1] fotos.,"$ 1,872.00","$ 1,872.00",Nezahualcóyotl Adolfo López Mateos,55-4160-5759
17081907.1,MONITORES (usado),BENQ,GW2270T,"MONITOR BENQ GW2270T-TAM:24 , COLOR NEGRO, CON CABLE Y CLAVIJA Y HDMI, EN FUNCIONAMIENTO Y DESGASTE POR USO.",ver [1] fotos.,"$ 1,023.00","$ 1,023.00",Nezahualcóyotl Adolfo López Mateos,55-4160-5759
67031273.1,MONITORES (usado),VIEWSONIC,VG2448A,MONITOR VIEWSONIC VG2448A-TAM:24 COLOR NEGRO FUNCIONA CORRECTAMENTE,ver [1] fotos.,"$ 1,140.00","$ 1,140.00",Nezahualcóyotl Cuarta Avenida,55-4160-5780
57035233.1,MONITORES (usado),LENOVO,T22I20,MONITOR LENOVO T22I20-TAM:22 BUEN FUNCIONAMIENTO CABLE  DE  CORRIENTE,ver [1] fotos.,"$ 2,600.00","$ 2,600.00",Nezahualcóyotl Madrugada,55-5980-4924
57035931.1,MONITORES (usado),OTRA MARCA,SM,MONITOR  DOBLE PANTALLA PARA  LAPTOP OTRA MARCA(OFIYAA) SM-TAM:14 BUEN FUNCIONAMIENTO EN EMPAQUE,ver [1] fotos.,"$ 1,999.00","$ 1,999.00",Nezahualcóyotl Madrugada,55-5980-4924
26051578.1,MONITORES (usado),BALAMRUSH,MTX24G,MONITOR BALAM RUSH MONITOR GAMER BALAMRUSH MTX24G-TAM:24 24 PULGADAS DESGASTE POR USO,ver [1] fotos.,"$ 1,520.00","$ 1,520.00",Nicolás Romero,55-4160-5743
22055032.1,MONITORES (usado),STEREN,DIS116T,"MONITOR STEREN DIS116T-TAM:15 , EN CAJA, PROBADO Y CHECADO.",ver [1] fotos.,"$ 1,597.00","$ 1,597.00",Oaxaca Plaza Bella,800-022-6262
74013580.1,MONITORES (usado),GAMEFACTOR,MG700,"GAMEFACTOR MG700-TAM:26 MONITOR GAMEFACTOR 26"" CON CARGADOR",ver [1] fotos.,"$ 2,544.00","$ 2,544.00",Plaza Centenario,55-5985-0286
74014111.1,MONITORES (usado),DELL,P2219H,"DELL P2219H-TAM:22 MONITO DELL 22"" CABLE CORRIENTE",ver [1] fotos.,"$ 2,199.00","$ 2,199.00",Plaza Centenario,55-5985-0286
34053215.1,MONITORES (usado),LG,42VS10MS,LG 42VS10MS-TAM:42 // MONITOR DE COLOR NEGRO CON MARCAS DE USO,ver [1] fotos.,"$ 1,000.00","$ 1,000.00",Plaza Chimalhuacán,55-4160-5658
34053643.1,MONITORES (usado),OTRA MARCA,25E3A,OTRA MARCA(KOORUI) 25E3A-TAM:24 // MONITOR DE COLOR NEGRO CON MARCAS DE USO EN CAJA,ver [1] fotos.,"$ 2,200.00","$ 2,200.00",Plaza Chimalhuacán,55-4160-5658
34054085.1,MONITORES (usado),SAMSUNG,C27R500FHL,"MONITOR SAMSUNG C27R500FHL-TAM:26 MONITOR 27 PULGADAS CURVO ,CABLE DE CORRIENTE",ver [1] fotos.,"$ 2,400.00","$ 2,400.00",Plaza Chimalhuacán,55-4160-5658
266010200.1,MONITORES (usado),SAMSUNG,VM55BU,MONITOR SAMSUNG VM55BU-TAM:OTRO PANTALLA COMERCIAL 55¨ SOLO ES MONITOR AÑO DE FABRICACION 2023,ver [1] fotos.,"$ 6,300.00","$ 6,300.00",Plaza Coacalco,55-4160-5700
215015837.1,MONITORES (usado),DELL,P2017HC,"DELL P2017HC-TAM:20 MONITOR DELL 20"" COLOR NEGRO EN BUENE STADO SE CHECA FUNCIONAMIENTO",ver [1] fotos.,"$ 1,608.00","$ 1,608.00",Plaza Ecatepec,55-4160-5840
215015837.2,MONITORES (usado),DELL,P2017H,"DELL P2017H-TAM:20 MONITOR DELL 20"" COLOR NEGRO EN BUEN ESTADO SE CHECA FUNCIONAMIENTO",ver [1] fotos.,"$ 1,608.00","$ 1,608.00",Plaza Ecatepec,55-4160-5840
215015963.1,MONITORES (usado),VIEWSONIC,VP171B,VIEWSONIC VP171B-TAM:17 MONITO DE COMPUTADORA VGA DVI MARCA VIEWSONIC EN BUENE STADO SE CHECA FUNCIONAMIENTO,ver [1] fotos.,$ 517.00,$ 517.00,Plaza Ecatepec,55-4160-5840
215015963.2,MONITORES (usado),DELL,E173FPF,DELL E173FPF-TAM:17 MONITOR DELL VGA DVI EN BUENE STADO SE CHECA FUNCIONAMIENTO,ver [1] fotos.,$ 543.00,$ 543.00,Plaza Ecatepec,55-4160-5840
215016101.1,MONITORES (usado),CRUA,CR240DM,"CRUA CR240DM-TAM:24 MONITOR CRUA 24"" HDMI DISPLAYPORT CON BASE EN CAJA SEMINUEVA",ver [1] fotos.,"$ 1,500.00","$ 1,500.00",Plaza Ecatepec,55-4160-5840
215016414.1,MONITORES (usado),DELL,P2425H,DELL P2425H-TAM:24,ver [1] fotos.,"$ 2,003.00","$ 2,003.00",Plaza Ecatepec,55-4160-5840
5141131.1,MONITORES (usado),OTRA MARCA,SM,"OTRA MARCA(IOTEW) SM-TAM:24 //MONITOR GAMER , CURVO , DE 24 PULGADAS . CAJA , ELIMINADOR , BASE , DETALLES DE USO RAY//MALT ,",ver [1] fotos.,"$ 1,946.00","$ 1,946.00",Plaza Ixtapaluca,55-4160-5680
5141736.1,MONITORES (usado),DELL,1708FP,DELL 1708FP-TAM:17,ver [1] fotos.,$ 402.00,$ 402.00,Plaza Ixtapaluca,55-4160-5680
5143124.1,MONITORES (usado),HUAWEI,XWUCBA,HUAWEI XWUCBA-TAM:26 MONITOR HUAWEI LCD 27 PULGADAS CABLE CORRIENTE,ver [1] fotos,"$ 5,136.00","$ 5,136.00",Plaza Ixtapaluca,55-4160-5680
264017110.1,MONITORES (usado),SAMSUNG,S24R650FDN,"MONITOR SAMSUNG S24R650FDN-TAM:24 PROFESIONAL PARA DISEÑO, ARTICULO DE EMPEÑO, EN CAJA, CON CABLE DE CORRIENTE, HDMI, DISPLAYPORT, USB A.",ver [1] fotos.,"$ 2,789.00","$ 2,789.00",Plaza Tizara,55-4160-5762
264017223.1,MONITORES (usado),SAMSUNG,S24R650FDN,"MONITOR PROFESIONAL SAMSUNG S24R650FDN-TAM:24 EN CAJA, CON CABLE USB TIPO B-A, CABLE HDMI, CABLE DE CORRIENTE, ARTICULO SEMINUEVO",ver [1] fotos.,"$ 2,983.00","$ 2,983.00",Plaza Tizara,55-4160-5762
19044950.1,MONITORES (usado),HUAWEI,XWUCBA,"MONITOR HUAWEI , HUAWEI XWUCBA-TAM:26 , COLOR NEGRO CON BASE 27 PUG Y EN CAJA, CHECADO EN SUCURSAL",ver [1] fotos.,"$ 4,003.00","$ 4,003.00",Puebla Plaza Centro Sur,800-022-6262
73023401.1,MONITORES (usado),ASUS,VP249,ASUS VP249-TAM:24 // MONITOR ASUS // CON CABLE DE ALIEMTACION //  CABLE HDMI // SOPORTE // DEGS  XUSO,ver [1] fotos.,"$ 1,520.00","$ 1,520.00",Puerta Texcoco,55-4160-5892
50051506.1,MONITORES (usado),HP,OMEN32HP,"HP OMEN32HP-TAM:32 MONITOR GAMER HP OMEN BY 32 LED 32'', QUAD HD, HDMI, NEGRO",ver [1] fotos.,"$ 3,400.00","$ 3,400.00",San Cosme,55-4160-5841
50052770.3,MONITORES (usado),SM,SM,SM SM-TAM:12 MONITOR PORTATIL EN CAJA,ver [1] fotos.,$ 756.00,$ 756.00,San Cosme,55-4160-5841
50052807.1,MONITORES (usado),STYLUS,SM,STYLUS SM-TAM:19 MONITOR  19 PULGADAS,ver [1] fotos.,$ 785.00,$ 785.00,San Cosme,55-4160-5841
50053311.1,MONITORES (usado),BENQ,GL2450T,MONITOR BENQ GL2450T-TAM:24 MONITOR BENQ CON CABLE HDMI,ver [1] fotos.,$ 816.00,$ 816.00,San Cosme,55-4160-5841
